Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Sierra Leone,SLE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Sierra Leone,SLE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Sierra Leone,SLE,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Sierra Leone,SLE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Sierra Leone,SLE,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Sierra Leone,SLE,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Sierra Leone,SLE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Sierra Leone,SLE,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Sierra Leone,SLE,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Sierra Leone,SLE,"Children out of school, primary",SE.PRM.UNER,..
Sierra Leone,SLE,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Sierra Leone,SLE,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Sierra Leone,SLE,"Compulsory education, duration (years)",SE.COM.DURS,9
Sierra Leone,SLE,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,98.1531524658203
Sierra Leone,SLE,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,99.295768737793
Sierra Leone,SLE,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,93.6783065795898
Sierra Leone,SLE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,97.4781799316406
Sierra Leone,SLE,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Sierra Leone,SLE,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Sierra Leone,SLE,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Sierra Leone,SLE,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Sierra Leone,SLE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Sierra Leone,SLE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,50.72296
Sierra Leone,SLE,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,26.35629
Sierra Leone,SLE,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,19.63902
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.58863997459412
Sierra Leone,SLE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.8019104003906
Sierra Leone,SLE,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Sierra Leone,SLE,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Sierra Leone,SLE,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Sierra Leone,SLE,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Sierra Leone,SLE,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Sierra Leone,SLE,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Sierra Leone,SLE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Sierra Leone,SLE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Sierra Leone,SLE,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..
Sierra Leone,SLE,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Sierra Leone,SLE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Sierra Leone,SLE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Sierra Leone,SLE,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
Sierra Leone,SLE,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
Sierra Leone,SLE,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
Sierra Leone,SLE,Lower secondary school starting age (years),SE.SEC.AGES,12
Sierra Leone,SLE,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Sierra Leone,SLE,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Sierra Leone,SLE,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Sierra Leone,SLE,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Sierra Leone,SLE,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Sierra Leone,SLE,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Sierra Leone,SLE,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Sierra Leone,SLE,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Sierra Leone,SLE,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Sierra Leone,SLE,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Sierra Leone,SLE,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Sierra Leone,SLE,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Sierra Leone,SLE,"Preprimary education, duration (years)",SE.PRE.DURS,3
Sierra Leone,SLE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..
Sierra Leone,SLE,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..
Sierra Leone,SLE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Sierra Leone,SLE,"Primary education, duration (years)",SE.PRM.DURS,6
Sierra Leone,SLE,"Primary education, pupils",SE.PRM.ENRL,..
Sierra Leone,SLE,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
Sierra Leone,SLE,"Primary education, teachers",SE.PRM.TCHR,..
Sierra Leone,SLE,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..
Sierra Leone,SLE,Primary school starting age (years),SE.PRM.AGES,6
Sierra Leone,SLE,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Sierra Leone,SLE,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Sierra Leone,SLE,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Sierra Leone,SLE,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,..
Sierra Leone,SLE,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,..
Sierra Leone,SLE,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..
Sierra Leone,SLE,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..
Sierra Leone,SLE,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,..
Sierra Leone,SLE,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,..
Sierra Leone,SLE,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
Sierra Leone,SLE,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
Sierra Leone,SLE,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
Sierra Leone,SLE,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Sierra Leone,SLE,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Sierra Leone,SLE,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Sierra Leone,SLE,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
Sierra Leone,SLE,"School enrollment, primary (% net)",SE.PRM.NENR,..
Sierra Leone,SLE,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
Sierra Leone,SLE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
Sierra Leone,SLE,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
Sierra Leone,SLE,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Sierra Leone,SLE,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
Sierra Leone,SLE,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Sierra Leone,SLE,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
Sierra Leone,SLE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Sierra Leone,SLE,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Sierra Leone,SLE,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..
Sierra Leone,SLE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sierra Leone,SLE,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Sierra Leone,SLE,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Sierra Leone,SLE,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Sierra Leone,SLE,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,..
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Sierra Leone,SLE,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
Sierra Leone,SLE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sierra Leone,SLE,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
Sierra Leone,SLE,"Secondary education, duration (years)",SE.SEC.DURS,6
Sierra Leone,SLE,"Secondary education, general pupils",SE.SEC.ENRL.GC,..
Sierra Leone,SLE,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
Sierra Leone,SLE,"Secondary education, pupils",SE.SEC.ENRL,..
Sierra Leone,SLE,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
Sierra Leone,SLE,"Secondary education, teachers",SE.SEC.TCHR,..
Sierra Leone,SLE,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..
Sierra Leone,SLE,"Secondary education, teachers, female",SE.SEC.TCHR.FE,..
Sierra Leone,SLE,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
Sierra Leone,SLE,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
Sierra Leone,SLE,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,..
Sierra Leone,SLE,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..
Sierra Leone,SLE,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..
Sierra Leone,SLE,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..
Sierra Leone,SLE,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..
Sierra Leone,SLE,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..
Sierra Leone,SLE,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..
Sierra Leone,SLE,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..
Sierra Leone,SLE,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..
Sierra Leone,SLE,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..
Sierra Leone,SLE,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..
Sierra Leone,SLE,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..
Sierra Leone,SLE,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..
Sierra Leone,SLE,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..
Sierra Leone,SLE,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..
Sierra Leone,SLE,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..
Somalia,SOM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Somalia,SOM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Somalia,SOM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Somalia,SOM,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Somalia,SOM,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
Somalia,SOM,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
Somalia,SOM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
Somalia,SOM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
Somalia,SOM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
Somalia,SOM,"Children out of school, primary",SE.PRM.UNER,..
Somalia,SOM,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Somalia,SOM,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Somalia,SOM,"Compulsory education, duration (years)",SE.COM.DURS,..
Somalia,SOM,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..
Somalia,SOM,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..
Somalia,SOM,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..
Somalia,SOM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..
Somalia,SOM,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..
Somalia,SOM,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..
Somalia,SOM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Somalia,SOM,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..
Somalia,SOM,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..
Somalia,SOM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Somalia,SOM,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..
Somalia,SOM,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..
Somalia,SOM,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..
Somalia,SOM,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..
Somalia,SOM,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..
Somalia,SOM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Somalia,SOM,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..
Somalia,SOM,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..
Somalia,SOM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..
Somalia,SOM,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..
Somalia,SOM,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..
Somalia,SOM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Somalia,SOM,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..
Somalia,SOM,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..
Somalia,SOM,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..
Somalia,SOM,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..
Somalia,SOM,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..
Somalia,SOM,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Somalia,SOM,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..
Somalia,SOM,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..
Somalia,SOM,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Somalia,SOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..
Somalia,SOM,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..
Somalia,SOM,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..
Somalia,SOM,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..
Somalia,SOM,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
Somalia,SOM,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
Somalia,SOM,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
Somalia,SOM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..
Somalia,SOM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Somalia,SOM,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..
Somalia,SOM,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..
Somalia,SOM,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..
Somalia,SOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Somalia,SOM,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..
Somalia,SOM,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..
Somalia,SOM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..
Somalia,SOM,Lower secondary school starting age (years),SE.SEC.AGES,12
Somalia,SOM,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
Somalia,SOM,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
Somalia,SOM,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
Somalia,SOM,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
Somalia,SOM,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
Somalia,SOM,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
Somalia,SOM,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
Somalia,SOM,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
Somalia,SOM,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
Somalia,SOM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
Somalia,SOM,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
Somalia,SOM,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
Somalia,SOM,"Preprimary education, duration (years)",SE.PRE.DURS,3
Somalia,SOM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..
Somalia,SOM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..
Somalia,SOM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Somalia,SOM,"Primary education, duration (years)",SE.PRM.DURS,6
Somalia,SOM,"Primary education, pupils",SE.PRM.ENRL,..
Somalia,SOM,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
Somalia,SOM,"Primary education, teachers",SE.PRM.TCHR,..
Somalia,SOM,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..
Somalia,SOM,Primary school starting age (years),SE.PRM.AGES,6
Somalia,SOM,Progression to secondary school (%),SE.SEC.PROG.ZS,..
Somalia,SOM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
Somalia,SOM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
Somalia,SOM,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,..
Somalia,SOM,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,..
Somalia,SOM,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..
Somalia,SOM,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..
Somalia,SOM,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,..
Somalia,SOM,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,..
Somalia,SOM,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
Somalia,SOM,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
Somalia,SOM,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
Somalia,SOM,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
Somalia,SOM,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
Somalia,SOM,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
Somalia,SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
Somalia,SOM,"School enrollment, primary (% net)",SE.PRM.NENR,..
Somalia,SOM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
Somalia,SOM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
Somalia,SOM,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
Somalia,SOM,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
Somalia,SOM,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
Somalia,SOM,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
Somalia,SOM,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
Somalia,SOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Somalia,SOM,"School enrollment, secondary (% net)",SE.SEC.NENR,..
Somalia,SOM,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..
Somalia,SOM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Somalia,SOM,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
Somalia,SOM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Somalia,SOM,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
Somalia,SOM,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,..
Somalia,SOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
